,Product,Ingredients,Rating
52,Teatreetment Moisturizer,"
	Ingredients

	
		Melaleuca Alternifolia (Tea Tree) Leaf Extract, Glycerin, Ethylhexyl Stearate, Methylpropanediol, Niacinamide, Trehalose, Methyl Trimethicone, Cetearyl Glucoside, Sorbitan Olivate, 1,2-Hexanediol, Water/Eau, Cetearyl Alcohol, Xanthan Gum, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Eclipta Prostrata Leaf Extract, Laminaria Japonica Extract, Gloiopeltis Furcata Extract, Allantoin, Aloe Barbadensis Leaf Extract, Anthemis Nobilis Flower Extract, Butylene Glycol, Camellia Sinensis Leaf Extract, Carthamus Tinctorius (Safflower) Seed Oil, Ethylhexylglycerin, Glycyrrhiza Glabra (Licorice) Rhizome/Root, Hamamelis Virginiana (Witch Hazel) Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Cinnamomum Zeylanicum Bark Extract, Pinus Pinaster Bark Extract, Hydrogenated Lecithin, Sodium Polyacryloyldimethyl Taurate, Sorbitan Stearate, Caprylic/Capric Triglyceride, Glycine Soja (Soybean) Sterols, Linoleic Acid, Phospholipids, Disodium EDTA, Fructooligosacchadrides, Salicylic Acid, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Capryloyl Glycine, Ceramide NP, Hexylene Glycol, Camphor Silica, Sarcosine, 4-Terpineol, Methyl Methacrylate Crosspolymer.	
","<span class=""product-rating rating stars-3""></span>"
53,Harmonizing Face Cream,"
	Ingredients

	
		Distilled Water, Bees Wax, Glycerin, Stearic Acid, Emulsifying Wax, Lecithin, Polyglyceryl Oleate, Aloe Vera, Vitamin E, Myristic Acid, Grapeseed Oil, Rose Hip Oil, Hemp Seed Oil, CBD Isolate (100mg), Manuka Honey (Active 16+), Hyaluronic Acid, Potassium Sorbate, Xanthan Gum, Grapefruit Extract, Witch Hazel, Cucumber Extract and Mallow Extract.	
","<span class=""product-rating rating stars-3""></span>"
54,CBD Skin Balm,"
	Ingredients

	
		Distilled Water, Bees Wax, Shea Butter, Grapeseed Oil, Hemp Seed Oil, Rose Hip Oil, Vitamin E, Orange Peel Butter, Coconut Oil, Manuka Honey (Active 16+), CBD Isolate (50mg), Potassium Sorbate, Grapefruit Extract.	
","<span class=""product-rating rating stars-3""></span>"
55,CBD Calming Eye Balm,"
	Ingredients

	
		Bees Wax, Grapeseed Oil, Shea Butter, Hemp Seed Oil, Orange Peel Butter, Vitamin E, Rose Hip Oil, Coconut Oil, Distilled Water, Potassium Sorbate, Grapefruit Extract, Manuka Honey, CBD Isolate (15mg).	
","<span class=""product-rating rating stars-3""></span>"
56,Liftactiv Vitamin C Brightening Skin Corrector,"
	Ingredients

	
		Water, Ascorbic Acid, Alcohol Denat., Dipropylene Glycol, Glycerin, Laureth-23, Neohesperidin Dihydrochalcone, Sodium Hydroxide, Tocopherol, Hydrolyzed Hyaluronic Acid, Pinus Pinaster Bark/Bud Extract.	
","<span class=""product-rating rating stars-3""></span>"
57,The Dewy Skin Cream,"
	Ingredients

	
		Aqua/Water/Eau, Saccharomyces/Camellia Sinensis Leaf/Cladosiphon Okamuranus/Rice Ferment Filtrate*, Glycerin, Propanediol, Dimethicone, Squalane, Diisostearyl Malate, Behenyl Alcohol, Myristyl Myristate, Dipentaerythrityl Hexahydroxystearate, Bis-Diglyceryl Polyacyladipate-2, Tridecyl Trimellitate, Chondrus Crispus Extract, Betaphycus Gelatinum Extract, Eisenia Arborea Extract, Oryza Sativa (Rice) Bran Extract, Panax Ginseng Root Extract, Origanum Majorana Leaf Extract, Thymus Serpyllum Extract, Malva Sylvestris (Mallow) Flower Extract, Sodium Hyaluronate, Inositol, Gold, Sericin, Phytosteryl Macadamiate, Butylene Glycol, Beheneth-20, Sorbitan Tristearate, Disodium EDTA, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Caprylyl/Capryl Glucoside, Sorbitan Isostearate, Ethylhexylglycerin, Parfum/Fragrance, Alcohol, Phenoxyethanol, Mica (Ci 77019), Titanium Dioxide (Ci 77891), Tin Oxide (Ci 77861), Violet 2 (Ci 60725)* Hadasei-3	
","<span class=""product-rating rating stars-3""></span>"
58,Truth Juice Daily Cleanser,"
	Ingredients

	
		Aqua/Water/Eau, Sodium Cocoyl Isethionate, Sodium Cocoamphoacetate, Cocamidopropyl Hydroxysultaine, Sodium Chloride, Acrylates/Beheneth-25 Methacrylate Copolymer, Phenoxyethanol, Citrus Aurantium Dulcis (Orange) Oil, Glycol Distearate, Gluconolactone, Propanediol, Glycerin, 1,2-Hexanediol, Citrus Aurantium Dulcis (Orange) Peel Oil, Sodium Benzoate, Citrus Aurantium Dulcis (Orange) Fruit Water, Titanium Dioxide (Ci 77891), Citrus Sinensis (Orange) Fruit Extract, Triethyl Citrate, Caprylhydroxamic Acid, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Hippophae Rhamnoides Kernel Extract, Lycium Barbarum Fruit Extract, Rosa Canina Fruit Extract, Calcium Gluconate, Helianthus Annuus (Sunflower) Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Sodium Hydroxide, Yellow 6 (Ci 15985), Citric Acid, Potassium Sorbate, Xanthan Gum, Sodium Citrate, Limonene, Linalool.	
","<span class=""product-rating rating stars-3""></span>"
59,Cheer Up Brightening Vitamin C Eye Cream,"
	Ingredients

	
		Water/Aqua/Eau, Diisostearyl Malate, Pentaerythrityl Tetraisostearate, Pentylene Glycol, Ascorbyl Tetraisopalmitate, Orbignya Oleifera Seed Oil, Phytosterols, Caprylic/Capric Triglyceride, 3-Glyceryl Ascorbate, Glycerin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Malpighia Punicifolia (Acerola) Fruit Extract, Caffeine, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Hydrolyzed Plukenetia Volubilis Seed Extract, Linoleic Acid, Phospholipids, Bisabolol, Helianthus Annuus (Sunflower) Extract, Physalis Angulata Extract, Bis-Diglyceryl Polyacyladipate-1, Oryza Sativa (Rice) Bran Extract, Tocopherol, Hexamidine Diisethionate, Sodium Phytate, Melia Azadirachta Extract, Moringa Oleifera Seed Oil, Ethylhexylglycerin, Potassium Hydroxide, Rosmarinus Officinalis (Rosemary) Leaf Extract, Butylene Glycol, Citric Acid, Sodium Benzoate.	
","<span class=""product-rating rating stars-3""></span>"
60,2% Salicylic Acid Targeted Blemish Serum,"
	Ingredients

	
		Aqua (Water, Eau), Propanediol, Polysorbate 20, Hamamelis Virginiana Water, Glycerin, Butylene Glycol, Salicylic Acid, Alcohol Denat., Cocamidopropyl Betaine, Phenoxyethanol, Parfum, Xanthan Gum, Sodium Chloride, Ethylhexylglycerin, Disodium EDTA, Alcohol, Butylphenyl Methylpropional, Linalool, Hexyl Cinnamal, Citronellol, Geraniol, Alpha-Isomethyl Ionone, Hydroxycitronellal, Eugenol.	
","<span class=""product-rating rating stars-3""></span>"
61,Skin Soak Rich Moisture Cream,"
	Ingredients

	
		Water, Hydrogenated Polyisobutene, Glycerin, 1,2-Hexanediol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate, PEG-100 Stearate, Squalane, Palmaria Palmata Extract, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Tocopheryl Acetate, Phenoxyethanol, Polysorbate 60, Sorbitan Isostearate, Cetyl Alcohol, Trisodium Ethylenediamine Disuccinate.	
","<span class=""product-rating rating stars-3""></span>"
62,"Photos, Please Brightening Tightening Mask","
	Ingredients

	
		Water, Kaolin, Glyceryl Stearate SE, Propylene Glycol, Coco-Caprylate/Caprate, Polysorbate 20, Sorbitan Stearate, Cetyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Curcuma Longa (Turmeric) Root Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Bentonite, Citric Acid, Tocopheryl Acetate, Magnesium Aluminum Silicate, 1,2-Hexanediol, Phenoxyethanol, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Glycerin, Titanium Dioxide (CI 77891), Sodium Benzoate, Potassium Sorbate.	
","<span class=""product-rating rating stars-3""></span>"
63,Banana Souffle Moisture Cream,"
	Ingredients

	
		Aqua/Water/Eau, Glycerin, Coconut Alkanes, Squalane, Propanediol, Pentylene Glycol, Butylene Glycol, Cetearyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Musa Sapientum (Banana) Water, Magnesium PCA, Centella Asiatica (Gotu Kola) Extract, Curcuma Longa (Turmeric) Root Extract, Salvia Hispanica (Chia) Seed Extract, Bisabolol, Sodium Hyaluronate, Salvia Miltiorrhiza Root Extract, Cocos Nucifera (Coconut) Fruit Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Althaea Officinalis (Marshmallow) Root Extract, Ocimum Sanctum Leaf Extract, Corallina Officinalis Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Capryloyl Glycerin/Sebacic Acid Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Coco-Caprylate/Caprate, Diheptyl Succinate, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Xanthan Gum, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Tetrasodium Glutamate Diacetate, Sodium Hydroxide, Phenoxyethanol, Flavor/Aroma.	
","<span class=""product-rating rating stars-3""></span>"
64,Sea Kelp Face Serum,"
	Ingredients

	
		Aqua (Water/Eau), Macrocystis Pyrifera (Kelp) Extract, Phenoxyethanol, Glycerin, Xanthan Gum, Sodium Levulinate, Lysolecithin, Sclerotium Gum, Malachite Extract, Pullulan, Sodium Anisate, Ethylhexylglycerin, Sodium Gluconate, Citric Acid, Silica, Potassium Sorbate, Sodium Benzoate.	
","<span class=""product-rating rating stars-3""></span>"
65,Redness Recovery+ Antioxidant Redness Treatment Overnight Mask,"
	Ingredients

	
		Water (Eau), Glycerin, Tridecyl Neopentanoate, Cetearyl Ethylhexanoate, Olus Oil (Vegetable Oil, Huile Végétale), Propanediol, Glyceryl Stearate Citrate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Vitis Vinifera (Grape) Seed Oil, Isosorbide Disunflowerseedate, Isosorbide Dicaprylate, Tetrapeptide-14, Echium Plantagineum Seed Oil, Aspalathus Linearis Extract, Hydrolyzed Hyaluronic Acid, Mel Extract (Honey Extract, Extrait de Miel), Boswellia Serrata Extract, Ceramide NP, Phytosphingosine, Ceramide AP, Cholesterol, Ceramide EOP, Colloidal Oatmeal, Rosa Damascena Flower Water, Cucumis Sativus (Cucumber) Fruit Water, Simmondsia Chinensis (Jojoba) Seed Wax, Olea Europaea (Olive) Husk Oil, Helianthus Annuus (Sunflower) Seed Oil, Camellia Sinensis Leaf Extract, Aloe Barbadensis Leaf Juice, Tocopherol, Trisodium Ethylenediamine Disuccinate, Butylene Glycol, Xanthan Gum, Ethylhexylglycerin, Sodium Lauroyl Lactylate, Carbomer, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Citric Acid, CI 75810 (Chlorophyllin-Copper Complex).	
","<span class=""product-rating rating stars-3""></span>"
66,Zero-G Smoothing Eye Cream,"
	Ingredients

	
		Water, C13-15 Alkane, Glycerin, PEG-100 Stearate, Behenyl Alcohol, Butylene Glycol, Cetyl Ricinoleate, Olive Oil, Nannochloropsis Oculata Extract, Pullulan, Sodium Benzoate, Potassium Sorbate, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Tribehenin, Cetyl Alcohol, Sodium Carbomer, Phenoxyethanol, Ethylhexylglycerin, Hesperidin Methyl Chalcone, Steareth-20, Dipeptide-2, Palmitoyl Tetrapeptide-7, Lycium Barbarum Fruit Extract, Arnica Montana Flower Extract, Sodium Hyaluronate, Mica, Titanium Dioxide, Iron Oxides, Caprylyl Glycol, Hydrogenated Lecithin.	
","<span class=""product-rating rating stars-3""></span>"
67,Argan Smooth Skin Resurfacing Serum,"
	Ingredients

	
		Argania Spinosa (Argan) Kernel Oil, Olely Lactate, Coconut Alkanes, Coco-Caprylate/Caprate, Octyldodecyl PCA, Glyceryl Oleate, Isostearyl Lactate, Brassica Campestris (Rapeseed) Oil, Opuntia Ficus-Indica Flower Extract, Camelina Sativa Seed Oil, Isosorbide Disunflowerseedate.	
","<span class=""product-rating rating stars-3""></span>"
68,Better Daze Ahead Restorative Cushion Cream,"
	Ingredients

	
		Water/Aqua/Eau, Glycerin, Cetearyl Alcohol, Cannabis Sativa Seed Oil, C13-15 Alkane, Pentylene Glycol, Caprylic/Capric Triglyceride, Propanediol, Cocos Nucifera (Coconut) Oil, Oryza Sativa (Rice) Bran Extract, Betaine, Cannabis Sativa Flower/Leaf/Stem Extract, Tremella Fuciformis Sporocarp Extract, Ganoderma Lucidum (Mushroom) Extract, Calophyllum Inophyllum Seed Oil, Ocimum Sanctum Leaf Extract, Albatrellus Ovinus Extract, Polygonum Bistorta Root Extract, Theobroma Grandiflorum Seed Butter, Hydrolyzed Sodium Hyaluronate, Allantoin, Bisabolol, Piperonyl Glucoside, Paeonia Suffruticosa Root Extract, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Scutellaria Baicalensis Root Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Flavor (Aroma), Butylene Glycol, Helianthus Annuus (Sunflower) Extract, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Sodium Stearoyl Glutamate, Cetearyl Glucoside, Tromethamine, Ethylhexylglycerin, Sodium Phytate.	
","<span class=""product-rating rating stars-3""></span>"
69,Biodegradable Micellar Makeup Remover Cleansing Towelettes,"
	Ingredients

	
		Water, Betaine, Polyglyceryl-4 Caprate, Glycerin, Isopentyldiol, Capryl/Capramidopropyl Betaine, Caprylyl Glycol, Ethylhexylglycerin, Ethyl Lauroyl Arginate HCL, Maris Sal/Sea Salt, Polyglyceryl-3 Cocoate, Polyglyceryl-6 Caprate, Polyglyceryl-6 Ricinoleate, Sodium Carrageenan, Sodium Chloride, Sodium Citrate, Citric Acid, Idopropynyl Butylcarbamate, Phenoxyethanol, Sodium Benzoate.	
","<span class=""product-rating rating stars-3""></span>"
70,CBD Nourish Boost Cream,"
	Ingredients

	
		Aqua, Cetearyl Alcohol, Stearic Acid, Glyceryl Stearate SE, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea) Butter, Phenoxyethanol, PEG-20 Stearate, Dimethicone, Cannabis Sativa Seed Oil, Prunus Amygdalus Dulcis (Almond) Oil, Olus Oil, Ethylhexylglycerin, Helianthus Annuus (Sunflower) Seed Oil, Cannabidiol, Rosmarinus Officinalis (Rosemary) Leaf Extract.	
","<span class=""product-rating rating stars-3""></span>"
71,CBD Serum,"
	Ingredients

	
		Aqua (Water, Eau), Propanediol, Glycerin, Butylene Glycol, Polysorbate 20, PEG-40 Hydrogenated Castor Oil, Xanthan Gum, Cannabis Sativa Seed Oil, Sodium Benzoate, Potassium Sorbate, Sodium Hyaluronate, Disodium EDTA, Cannabidiol.	
","<span class=""product-rating rating stars-3""></span>"
72,Look Alive Hydrating Plumping Mask,"
	Ingredients

	
		Water, Glycerin, Butylene Glycol, Rosa Moschata Seed Oil, Ceratonia Siliqua (Carob) Gum, Aloe Barbadensis Juice, Allantoin, Caprylic/Capric Triglyceride, Jasminum Officinale (Jasmine) Flower/Leaf Extract, Pyrus Malus (Apple) Fruit Extract, Rose Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract , Anthemis Nobilis Flower Extract, Elettaria Cardamomum Seed Extract, Rubus Idaeus (Raspberry) Fruit Extract, Citrus Aurantium Amara (Bitter Orange) Flower Extract , Citrus Aurantium Dulcis (Orange) Peel Extract, Cyanocobalamin, Polysorbate 20, Carbomer, Sodium Polyacrylate, Sodium Hydroxide, Phenoxyethanol, Ethylhexylglycerin, Citric Acid.	
","<span class=""product-rating rating stars-3""></span>"
73,The Shortcut Overnight Facial Peel,"
	Ingredients

	
		Water, Glycerin, Isohexadecane, Butylene Glycol, C12-15 Alkyl Benzoate, 1,2-Hexanediol, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate SE, Dicaprylyl Carbonate, Glyceryl Stearate, Cetyl Alcohol, Lactic Acid, Glycolic Acid, Retinyl Palmitate, Rosa Canina Fruit Oil, Allantoin, Citric Acid, Tocopherol, Tocopheryl Acetate, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Sodium Hydroxide, Saccharide Isomerate, PEG-100, Trisodium Ethylenediamine Disuccinate, Sodium Lactate, Sodium Citrate.	
","<span class=""product-rating rating stars-3""></span>"
74,Day Dissolve Cleansing Balm,"
	Ingredients

	
		Ethylhexyl Palmitate, Isopropyl Palmitate, PEG-20 Glyceryl Triisostearate, Polyethylene, Tocopheryl Acetate, Eucalyptus Globulus Leaf Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Persea Gratissima (Avocado) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Sclerocarya Birrea Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Butyl Methoxydibenzoylmethane, Caprylyl Glycol, Eugenol, Limonene.	
","<span class=""product-rating rating stars-3""></span>"
75,Regenerist Retinol 24 Night Moisturizer Fragrance Free,"
	Ingredients

	
		Water, Dimethicone, Glycerin, Tapioca Starch, Dimethicone Crosspolymer, Retinol, Retinyl Propionate, Niacinamide (Vitamin B3), Palmitoyl Pentapeptide-4 (Amino-Peptide), Polyacrylamide, C13-14 Isoparaffin, DMDM Hydantoin, Polysorbate 20, Laureth-4, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Laureth-7, Dimethiconol, Polymethylsilsesquioxane, Aminomethyl Propanol, Titanium Dioxide, Disodium EDTA, Iodopropynyl Butylcarbamate, Capryl/Caprylic Triglyceride.	
","<span class=""product-rating rating stars-3""></span>"
76,Regenerist Retinol 24 Night Eye Cream,"
	Ingredients

	
		Water, Dimethicone, Glycerin, Dimethicone Crosspolymer, Retinol, Retinyl Propionate, Niacinamide, Tocopheryl Acetate, Polyacrylamide, C13-14 Isoparaffin, Titanium Dioxide, DMDM Hydantoin, Polysorbate 20, Laureth-4, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Laureth-7, Dimethiconol, Aminomethyl Propanol, Disodium EDTA, Iodopropynyl Butylcarbamate, Capryl/Caprylic Triglyceride.	
","<span class=""product-rating rating stars-3""></span>"
77,Oat Mask Soothe,"
	Ingredients

	
		Water, Kaolin, Cetearyl Alcohol, Glycerin, Avena Sativa (Oat) Kernel Flour, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Bentonite, Pentylene Glycol, Glyceryl Stearate SE, Phenoxyethanol, Dehydroxanthan Gum, Caprylyl Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate , Copolymer, Squalane, Chrysanthemum Parthenium (Feverfew) Flower Extract, Fragrance, Sea Water, Polysorbate 60, Disodium EDTA, Potassium Sorbate, Citric Acid, Cucurbita Pepo (Pumpkin) Seed Extract, Titanium Dioxide, Iron Oxides.	
","<span class=""product-rating rating stars-3""></span>"
78,Glow Oat Mask with Pomegranate Seed Extract,"
	Ingredients

	
		Water, Kaolin, Cetearyl Alcohol, Glycerin, Avena Sativa (Oat) Kernel Flour, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Bentonite, Pentylene Glycol, Glyceryl Stearate SE, Niacinamide, Phenoxyethanol, Dehydroxanthan Gum, Caprylyl Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Squalane, Fragrance, Polysorbate 60, Disodium EDTA, Punica Granatum Extract, Actinidia Chinensis (Kiwi) Fruit Water, Iron Oxides.	
","<span class=""product-rating rating stars-3""></span>"
79,Bakuchiol Resurface Pads,"
	Ingredients

	
		Aqua (Water), Niacinamide, Caprylyl/Capryl Glucoside, Bakuchiol, Hydroxyacetophenone, Phenoxyethanol, Allantoin, Heptyl Glucoside, Sodium Benzoate, Sodium Cocoyl Glutamate, Ethylhexylglycerin, Citric Acid, Glyceryl Caprylate, Polyglyceryl-6 Oleate, Disodium EDTA, Sodium Hydroxide, Sodium Surfactin, Heptanol.	
","<span class=""product-rating rating stars-3""></span>"
80,Moisture Facial Lotion Enrich,"
	Ingredients

	
		Water/Aqua, Glycerin, Butylene Glycol, Betaine, Methyl Gluceth-20, PEG-32, PEG-60 Hydrogenated Castor Oil, Allantoin, Succinic Acid, Arginine, Eucalyptus Globulus Leaf Extract, Methylparaben.	
","<span class=""product-rating rating stars-3""></span>"
81,Moisture Eye Zone Essence,"
	Ingredients

	
		Water/Aqua, Glycerin, Butylene Glycol, Cetyl-PG Hydroxyethyl Palmitamide, Dimethicone, PEG-32, Sodium Methyl Stearoyl Taurate, Hydrogenated Polyisobutene, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cholesteryl Isostearate, Xanthan Gum, Arginine, Zingiber Officinale (Ginger) Root Extract, Bis-Methoxypropylamido Isodocosane, Eucalyptus Globulus Leaf Extract, Tocopherol, Phenoxyethanol.	
","<span class=""product-rating rating stars-3""></span>"
82,Intensive Moisture Facial Cream,"
	Ingredients

	
		Water/Aqua, Glycerin, Cetyl-PG Hydroxyethyl Palmitamide, Cyclopentasiloxane, Squalane, Trisiloxane, Dimethicone, PEG-3 Dimethicone, Allantoin, Magnesium Sulfate, Butylene Glycol, Isostearyl Glyceryl Ether, PEG-12 Dimethicone, Succinic Acid, Sodium Hydroxide, Bis-Methoxypropylamido Isodocosane, Eucalyptus Globulus Leaf Extract, Tocopherol, Methylparaben.	
","<span class=""product-rating rating stars-3""></span>"
83,Superfruit Replenishing Essence Spray,"
	Ingredients

	
		Aqua (Water, Eau), Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Phenoxyethanol, Parfum (Fragrance), Ethylhexylglycerin, Disodium EDTA, Vaccinium Angustifolium (Blueberry) Fruit Extract, Euterpe Oleracea Fruit Extract, Lycium Chinense Fruit Extract, Sambucus Nigra Fruit Extract, Potassium Sorbate, Sodium Benzoate, Ci 60730 (Ext. Violet 2).	
","<span class=""product-rating rating stars-3""></span>"
84,Niacinamide Clarifying Essence Spray,"
	Ingredients

	
		Aqua (Water, Eau), Bis-PEG-18 Methyl Ether Dimethyl Silane, Glycerin, Niacinamide, Phenoxyethanol, Ethylhexylglycerin, Parfum (Fragrance), Disodium EDTA, Rosa Centifolia Flower Extract, Anthemis Nobilis Flower Extract, Potassium Sorbate, Sodium Benzoate, Citronellol, Hydroxycitronellal, Benzyl Salicylate, Cinnamyl Alcohol, CI 16035 (Red 40).	
","<span class=""product-rating rating stars-3""></span>"
85,CannaCell X.Foliate Scrub,"
	Ingredients

	
		Aloe Barbadensis Leaf Juice, Purified Water (Aqua), Xanthan Gum, Hydrogenated Jojoba Esters, Panthenol, Sorbitan Oleate Decylglucoside, Allantoin, Cannabis Sativa (Hemp) Seed Oil, Magnesium Ascorbyl Phosphate (Vitamin C), Cannabis Sativa (Hemp) Cell Culture Extract, Resveratrol, Chlorophyll, Tocopherol, Phenoxyethanol, Ethylhexylglycerin, Citrus Tangerina (Tangerine) Peel Oil*, Citrus Aurantium (Petitgrain) Flower Oil, Anthemis Nobilis (Roman Chamomile) Flower Oil, Limonene.	
","<span class=""product-rating rating stars-3""></span>"
86,CannaCell Hydrating Toner,"
	Ingredients

	
		Aloe Barbadensis Leaf Juice, Purified Water (Aqua), Vegetable Glycerin, Panthenol, Sodium PCA, Tocopherol, Sorbitan Oleate Decylglucoside Crosspolymer, Cannabis Sativa (Hemp) Seed Oil, Magnesium Ascorbyl Phosphate (Vitamin C), Cannabis Sativa (Hemp) Cell Culture Extract, Resveratrol, Allantoin, Phenoxyethanol, Ethylhexylglycerin, Citrus Tangerina (Tangerine) Peel Oil, Citrus Aurantium (Petitgrain) Flower Oil, Anthemis Nobilis (Roman Chamomile) Flower Oil, Limonene.	
","<span class=""product-rating rating stars-3""></span>"
87,Squalane + Rose Vegan Lip Balm,"
	Ingredients

	
		Diisostearyl Malate, Ricinus Communis (Castor) Seed Oil, Capryloyl Glycerin/Sebacic Acid Copolymer, Hydroxystearic/Linolenic/Oleic Polyglycerides, Bis-Diglyceryl Polyacyladipate-2, Myristic/Palmitic/Stearic/Ricinoleic/Eicosanedioic Glycerides, Squalane, Ceramide NP, Hydrogenated Castor Oil, Caprylic/Capric Triglyceride, Tetrahexyldecyl Ascorbate, Sodium Hyaluronate, Dextrin Palmitate, Rosa Damascena Flower Extract, Undaria Pinnatifida Extract, Citronellol, Geraniol, Citral.	
","<span class=""product-rating rating stars-3""></span>"
88,Bright Boost Resurfacing Micro Polish,"
	Ingredients

	
		Water, Cetyl Alcohol, Cellulose, PPG-15 Stearyl Ether, Glycerin, Mandelic Acid, Glycolic Acid, Polysorbate 60, Steareth-21, Sodium Hydroxide, Potassium Cetyl Phosphate, Phenoxyethanol, Caprylyl Glycol, Fragrance, Xanthan Gum, Tocopheryl Acetate, Disodium EDTA.	
","<span class=""product-rating rating stars-3""></span>"
89,Bright Boost Moisturizer SPF 30,"
	Ingredients

	
		Active: Avobenzone 1.5%, Homosalate 5%, Octisalate 4%, Octocrylene 6%. Inactive: Water, Glycerin, Caprylyl Methicone, Diisopropyl Adipate, Acetyl Glucosamine, Silica, Dimethicone, Dicaprylyl Carbonate, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Polyurethane-62, Caprylyl Glycol, Phenoxyethanol, Dimethicone Crosspolymer, Fragrance, Glyceryl Stearate, Chlorphenesin, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Citric Acid, Disodium EDTA, Trideceth-6, Moringa Oleifera Seed Extract, Mica, Titanium Dioxide.	
","<span class=""product-rating rating stars-3""></span>"
90,Bright Boost Illuminating Serum,"
	Ingredients

	
		Water, Glycerin, Dimethicone, Acetyl Glucosamine, Propylene Glycol, Dimethiconol, Phenoxyethanol, Carbomer, Tetrahydrodiferuloylmethane, Hexylresorcinol, Disodium EDTA, Sodium Hydroxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Pentylene Glycol, Fragrance, Amodimethicone, Ethylhexylglycerin, Silica, Mica, Titanium Dioxide.	
","<span class=""product-rating rating stars-3""></span>"
91,Bright Boost Gel Cream,"
	Ingredients

	
		Water, Dimethicone, Glycerin, Mandelic Acid, Triethyl Citrate, Gluconolactone, Acetyl Glucosamine, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyacrylate Crosspolymer-6, Butylene Glycol, Squalane, Aluminum Starch Octenylsuccinate, Sodium Hydroxide, Phenoxyethanol, Dimethicone Crosspolymer, Cetearyl Olivate, Dimethiconol, Sorbitan Olivate, Chlorphenesin, Cetearyl Alcohol, Polysorbate 60, Succinoglycan, Coco-Glucoside, Disodium EDTA, Fragrance, Ethylhexylglycerin, Silica, Tin Oxide, Titanium Dioxide, Mica, Red 40.	
","<span class=""product-rating rating stars-3""></span>"
